,masa,px,py,pz,E,masa*,px*,py*,pz*,E*
538,-13.0,-43.779052402,8.0996193479,-9.828711673799999,45.593999999999994,13.0,43.779052402,-8.0996193479,9.828711673799999,45.593999999999994
539,-13.0,3.2385133665,31.02809856,-33.250292734,45.593999999999994,13.0,-3.2385133665,-31.02809856,33.250292734,45.593999999999994
540,-13.0,-35.973344172,10.559786376,-25.946526873000003,45.593999999999994,13.0,35.973344172,-10.559786376,25.946526873000003,45.593999999999994
541,-13.0,-2.4748769113,18.038949845,41.800527613,45.593999999999994,13.0,2.4748769113,-18.038949845,-41.800527613,45.593999999999994
542,-13.0,12.153502675,-43.940444463,-0.58527696765,45.593999999999994,13.0,-12.153502675,43.940444463,0.58527696765,45.593999999999994
543,-13.0,-9.6657965089,-11.359598464000001,43.08531927,45.593999999999994,13.0,9.6657965089,11.359598464000001,-43.08531927,45.593999999999994
544,-13.0,-3.30669636,24.391438259,-38.378852703,45.593999999999994,13.0,3.30669636,-24.391438259,38.378852703,45.593999999999994
545,-13.0,11.727408565,40.616787726,-17.075048437,45.593999999999994,13.0,-11.727408565,-40.616787726,17.075048437,45.593999999999994
546,-13.0,17.736875662,40.860428674,-9.7283835436,45.593999999999994,13.0,-17.736875662,-40.860428674,9.7283835436,45.593999999999994
547,-13.0,28.985613951999998,-25.468508750999998,-24.289958456999997,45.593999999999994,13.0,-28.985613951999998,25.468508750999998,24.289958456999997,45.593999999999994
548,-13.0,27.77091905,10.161252915,34.703570858,45.593999999999994,13.0,-27.77091905,-10.161252915,-34.703570858,45.593999999999994
549,-13.0,-10.200631057,-13.380265726,-42.376036284,45.593999999999994,13.0,10.200631057,13.380265726,42.376036284,45.593999999999994
550,-13.0,4.299667045500001,40.058362396,-21.346037136,45.593999999999994,13.0,-4.299667045500001,-40.058362396,21.346037136,45.593999999999994
551,-13.0,-37.33485448,-24.086636665,-10.235009094,45.593999999999994,13.0,37.33485448,24.086636665,10.235009094,45.593999999999994
552,-13.0,34.749939672,24.304676463000003,16.74924568,45.593999999999994,13.0,-34.749939672,-24.304676463000003,-16.74924568,45.593999999999994
553,-13.0,22.29882573,-4.3404806014999995,39.531448686,45.593999999999994,13.0,-22.29882573,4.3404806014999995,-39.531448686,45.593999999999994
554,-13.0,1.8894222341,45.554079873999996,0.26215735606999996,45.593999999999994,13.0,-1.8894222341,-45.554079873999996,-0.26215735606999996,45.593999999999994
555,-13.0,-4.9706986212,17.486683689,41.812927245,45.593999999999994,13.0,4.9706986212,-17.486683689,-41.812927245,45.593999999999994
556,-13.0,-37.390569606,7.5491888095,24.97534562,45.593999999999994,13.0,37.390569606,-7.5491888095,-24.97534562,45.593999999999994
557,-13.0,19.871986002,-13.641998325,38.701587694000004,45.593999999999994,13.0,-19.871986002,13.641998325,-38.701587694000004,45.593999999999994
558,-13.0,-29.529143278000003,24.22738045,24.897320535,45.593999999999994,13.0,29.529143278000003,-24.22738045,-24.897320535,45.593999999999994
559,-13.0,27.310836446,13.229375202,34.028145415,45.593999999999994,13.0,-27.310836446,-13.229375202,-34.028145415,45.593999999999994
560,-13.0,-34.848491864,29.154942824000003,-3.7927245814,45.593999999999994,13.0,34.848491864,-29.154942824000003,3.7927245814,45.593999999999994
561,-13.0,-29.726735867,-9.1574061643,33.335805420999996,45.593999999999994,13.0,29.726735867,9.1574061643,-33.335805420999996,45.593999999999994
562,-13.0,24.223827648,-38.447405052,3.7169954012,45.593999999999994,13.0,-24.223827648,38.447405052,-3.7169954012,45.593999999999994
563,-13.0,-6.7404473565,36.847470658,25.993135855,45.593999999999994,13.0,6.7404473565,-36.847470658,-25.993135855,45.593999999999994
564,-13.0,32.687473425,-26.012626251,-18.267052105999998,45.593999999999994,13.0,-32.687473425,26.012626251,18.267052105999998,45.593999999999994
565,-13.0,39.805613862,5.790272932000001,-21.466221848,45.593999999999994,13.0,-39.805613862,-5.790272932000001,21.466221848,45.593999999999994
566,-13.0,-18.136182561,-41.633410407,-4.0682743235,45.593999999999994,13.0,18.136182561,41.633410407,4.0682743235,45.593999999999994
567,-13.0,5.3763560048,-3.0440294695,-45.173460313999996,45.593999999999994,13.0,-5.3763560048,3.0440294695,45.173460313999996,45.593999999999994
568,-13.0,8.1104323582,44.759820264,-3.0971297775999997,45.593999999999994,13.0,-8.1104323582,-44.759820264,3.0971297775999997,45.593999999999994
569,-13.0,34.071136077,-18.975089839000002,23.620255884000002,45.593999999999994,13.0,-34.071136077,18.975089839000002,-23.620255884000002,45.593999999999994
570,-13.0,3.8756440801,-43.189457021,-14.087690412,45.593999999999994,13.0,-3.8756440801,43.189457021,14.087690412,45.593999999999994
571,-13.0,20.588364708,-35.878442834,19.174707676,45.593999999999994,13.0,-20.588364708,35.878442834,-19.174707676,45.593999999999994
572,-13.0,23.092667249,2.3821453083,39.241138351,45.593999999999994,13.0,-23.092667249,-2.3821453083,-39.241138351,45.593999999999994
573,-13.0,-34.501687225,-23.342494828000003,18.535758681,45.593999999999994,13.0,34.501687225,23.342494828000003,-18.535758681,45.593999999999994
574,-13.0,-43.151636135,5.7196465923,13.56594183,45.593999999999994,13.0,43.151636135,-5.7196465923,-13.56594183,45.593999999999994
575,-13.0,-28.588874474,-24.458396533000002,25.754143965,45.593999999999994,13.0,28.588874474,24.458396533000002,-25.754143965,45.593999999999994
576,-13.0,42.010782995,-10.862032399,-13.997256884,45.593999999999994,13.0,-42.010782995,10.862032399,13.997256884,45.593999999999994
577,-13.0,33.947267251999996,28.929902366999997,9.4581515697,45.593999999999994,13.0,-33.947267251999996,-28.929902366999997,-9.4581515697,45.593999999999994
578,-13.0,8.0818516584,-37.529894892,24.596818883,45.593999999999994,13.0,-8.0818516584,37.529894892,-24.596818883,45.593999999999994
579,-13.0,37.862174597,25.327067455,-1.9514673763,45.593999999999994,13.0,-37.862174597,-25.327067455,1.9514673763,45.593999999999994
580,-13.0,-26.749941871,36.655049106,4.4340524258,45.593999999999994,13.0,26.749941871,-36.655049106,-4.4340524258,45.593999999999994
581,-13.0,39.347323925,13.88902683,-18.376503194,45.593999999999994,13.0,-39.347323925,-13.88902683,18.376503194,45.593999999999994
582,-13.0,16.628907997,-3.9361710694,42.270543078,45.593999999999994,13.0,-16.628907997,3.9361710694,-42.270543078,45.593999999999994
583,-13.0,7.6633026595,35.405794128000004,-27.686032046999998,45.593999999999994,13.0,-7.6633026595,-35.405794128000004,27.686032046999998,45.593999999999994
584,-13.0,30.132218205999997,21.922520149,26.272901863,45.593999999999994,13.0,-30.132218205999997,-21.922520149,-26.272901863,45.593999999999994
585,-13.0,40.699633685,-20.29515435,3.2340939733,45.593999999999994,13.0,-40.699633685,20.29515435,-3.2340939733,45.593999999999994
586,-13.0,10.59999204,24.267349389,37.115343975,45.593999999999994,13.0,-10.59999204,-24.267349389,-37.115343975,45.593999999999994
587,-13.0,23.804238106,15.916594665999998,35.480038028,45.593999999999994,13.0,-23.804238106,-15.916594665999998,-35.480038028,45.593999999999994
588,-13.0,4.4746641109,15.17009455,-42.762816189,45.593999999999994,13.0,-4.4746641109,-15.17009455,42.762816189,45.593999999999994
589,-13.0,41.040419561,-15.211244190999999,-12.771642352999999,45.593999999999994,13.0,-41.040419561,15.211244190999999,12.771642352999999,45.593999999999994
590,-13.0,-13.703692097000001,-41.383304516,13.358284554,45.593999999999994,13.0,13.703692097000001,41.383304516,-13.358284554,45.593999999999994
591,-13.0,-16.987641978,-36.210895613000005,21.88615761,45.593999999999994,13.0,16.987641978,36.210895613000005,-21.88615761,45.593999999999994
592,-13.0,1.1750032773999999,8.0158116528,-44.868462943000004,45.593999999999994,13.0,-1.1750032773999999,-8.0158116528,44.868462943000004,45.593999999999994
593,-13.0,28.975309233,33.08507238,-12.025900235,45.593999999999994,13.0,-28.975309233,-33.08507238,12.025900235,45.593999999999994
594,-13.0,8.935199641699999,29.785211672,-33.343908125,45.593999999999994,13.0,-8.935199641699999,-29.785211672,33.343908125,45.593999999999994
595,-13.0,-20.348720905,-38.95785377,-12.125511252999999,45.593999999999994,13.0,20.348720905,38.95785377,12.125511252999999,45.593999999999994
596,-13.0,12.145097423,18.690380085,-39.774101333000004,45.593999999999994,13.0,-12.145097423,-18.690380085,39.774101333000004,45.593999999999994
597,-13.0,-17.648830025,12.374934254000001,40.177016277,45.593999999999994,13.0,17.648830025,-12.374934254000001,-40.177016277,45.593999999999994
598,-13.0,12.323213205,-24.56380947,-36.380908683,45.593999999999994,13.0,-12.323213205,24.56380947,36.380908683,45.593999999999994
599,-13.0,9.183536672699999,32.788596651999995,-30.321336049,45.593999999999994,13.0,-9.183536672699999,-32.788596651999995,30.321336049,45.593999999999994
600,-13.0,11.849769787,36.125488598000004,25.166343905,45.593999999999994,13.0,-11.849769787,-36.125488598000004,-25.166343905,45.593999999999994
601,-13.0,32.778176798000004,-1.4089403452,-31.660998861,45.593999999999994,13.0,-32.778176798000004,1.4089403452,31.660998861,45.593999999999994
602,-13.0,-17.99612866,-29.903581873,-29.338165935,45.593999999999994,13.0,17.99612866,29.903581873,29.338165935,45.593999999999994
603,-13.0,-3.8838563614,-44.457624091999996,9.3406721316,45.593999999999994,13.0,3.8838563614,44.457624091999996,-9.3406721316,45.593999999999994
604,-13.0,-2.3788057396,-25.843660068000002,37.486789053,45.593999999999994,13.0,2.3788057396,25.843660068000002,-37.486789053,45.593999999999994
605,-13.0,-9.336518630599999,-8.4638919404,43.817859248000005,45.593999999999994,13.0,9.336518630599999,8.4638919404,-43.817859248000005,45.593999999999994
606,-13.0,-16.509381033,18.873444457999998,-38.079473056,45.593999999999994,13.0,16.509381033,-18.873444457999998,38.079473056,45.593999999999994
607,-13.0,-35.359795658,3.0690210217000002,-28.619552704,45.593999999999994,13.0,35.359795658,-3.0690210217000002,28.619552704,45.593999999999994
608,-13.0,-4.6828836218,45.231779753999994,-3.3120291806999997,45.593999999999994,13.0,4.6828836218,-45.231779753999994,3.3120291806999997,45.593999999999994
609,-13.0,25.151353525,-38.004520745,-1.3706403049,45.593999999999994,13.0,-25.151353525,38.004520745,1.3706403049,45.593999999999994
610,-13.0,-24.892069536999998,-15.623513374000002,-34.858335302,45.593999999999994,13.0,24.892069536999998,15.623513374000002,34.858335302,45.593999999999994
611,-13.0,19.436581705,-40.531230955,7.6322634197,45.593999999999994,13.0,-19.436581705,40.531230955,-7.6322634197,45.593999999999994
612,-13.0,-42.516687015,13.093790099000001,9.9848295999,45.593999999999994,13.0,42.516687015,-13.093790099000001,-9.9848295999,45.593999999999994
613,-13.0,27.430983899,-21.088869095,29.691978018,45.593999999999994,13.0,-27.430983899,21.088869095,-29.691978018,45.593999999999994
614,-13.0,34.740330273000005,29.171816956999997,4.5746457689,45.593999999999994,13.0,-34.740330273000005,-29.171816956999997,-4.5746457689,45.593999999999994
615,-13.0,-16.319882669000002,-10.16407767,-41.342058376,45.593999999999994,13.0,16.319882669000002,10.16407767,41.342058376,45.593999999999994
616,-13.0,-19.663475965,-9.4780024436,-40.029089656,45.593999999999994,13.0,19.663475965,9.4780024436,40.029089656,45.593999999999994
617,-13.0,41.19601574,-12.407784366,15.09132235,45.593999999999994,13.0,-41.19601574,12.407784366,-15.09132235,45.593999999999994
618,-13.0,31.439748171999998,21.888694612,-24.723270799,45.593999999999994,13.0,-31.439748171999998,-21.888694612,24.723270799,45.593999999999994
619,-13.0,7.545066261900001,-24.649867726999997,-37.606765775999996,45.593999999999994,13.0,-7.545066261900001,24.649867726999997,37.606765775999996,45.593999999999994
620,-13.0,-6.701455220800001,-26.710169816999997,-36.338274069,45.593999999999994,13.0,6.701455220800001,26.710169816999997,36.338274069,45.593999999999994
621,-13.0,-2.9498496566,0.14365372817,-45.49824817100001,45.593999999999994,13.0,2.9498496566,-0.14365372817,45.49824817100001,45.593999999999994
622,-13.0,23.702781793000003,-8.6720018763,37.970875085,45.593999999999994,13.0,-23.702781793000003,8.6720018763,-37.970875085,45.593999999999994
623,-13.0,0.51726767529,-40.597690513,-20.745428296,45.593999999999994,13.0,-0.51726767529,40.597690513,20.745428296,45.593999999999994
624,-13.0,-11.371081992999999,43.560883773,-7.208379513300001,45.593999999999994,13.0,11.371081992999999,-43.560883773,7.208379513300001,45.593999999999994
625,-13.0,-14.098307857,-18.358857178,-39.281075783,45.593999999999994,13.0,14.098307857,18.358857178,39.281075783,45.593999999999994
626,-13.0,17.975838152999998,33.274097346,25.465987601,45.593999999999994,13.0,-17.975838152999998,-33.274097346,-25.465987601,45.593999999999994
627,-13.0,-15.953472684000001,-34.819689541,-24.736385459,45.593999999999994,13.0,15.953472684000001,34.819689541,24.736385459,45.593999999999994
628,-13.0,-28.49571749,13.171761634000001,33.065262984,45.593999999999994,13.0,28.49571749,-13.171761634000001,-33.065262984,45.593999999999994
629,-13.0,-8.9125874929,29.566725102,33.543812945,45.593999999999994,13.0,8.9125874929,-29.566725102,-33.543812945,45.593999999999994
630,-13.0,-35.063695441,-26.274550447,-12.609444745,45.593999999999994,13.0,35.063695441,26.274550447,12.609444745,45.593999999999994
631,-13.0,36.297028515,-21.945561093000002,-16.725157856,45.593999999999994,13.0,-36.297028515,21.945561093000002,16.725157856,45.593999999999994
632,-13.0,-0.94894409064,-39.305224486,23.087045484,45.593999999999994,13.0,0.94894409064,39.305224486,-23.087045484,45.593999999999994
633,-13.0,4.1399062688,45.37362847,-1.7052423803,45.593999999999994,13.0,-4.1399062688,-45.37362847,1.7052423803,45.593999999999994
634,-13.0,36.021782638000005,21.397997439,-17.982483622,45.593999999999994,13.0,-36.021782638000005,-21.397997439,17.982483622,45.593999999999994
635,-13.0,33.001197872,-25.387074751,18.580371649,45.593999999999994,13.0,-33.001197872,25.387074751,-18.580371649,45.593999999999994
636,-13.0,33.801859854,15.428765375,-26.423480191,45.593999999999994,13.0,-33.801859854,-15.428765375,26.423480191,45.593999999999994
637,-13.0,-44.333625793,10.580521008,-1.181116097,45.593999999999994,13.0,44.333625793,-10.580521008,1.181116097,45.593999999999994
638,-13.0,-32.797000911,31.414662816999996,4.0359047714,45.593999999999994,13.0,32.797000911,-31.414662816999996,-4.0359047714,45.593999999999994
639,-13.0,-12.371369825,-43.73735656,-3.5785032935000003,45.593999999999994,13.0,12.371369825,43.73735656,3.5785032935000003,45.593999999999994
640,-13.0,-5.8936323445,45.202610168999996,-0.8955264668200001,45.593999999999994,13.0,5.8936323445,-45.202610168999996,0.8955264668200001,45.593999999999994
641,-13.0,16.734447357,42.387029081,1.4528845054,45.593999999999994,13.0,-16.734447357,-42.387029081,-1.4528845054,45.593999999999994
642,-13.0,-20.163917094000002,-39.716599261999995,-9.737608869299999,45.593999999999994,13.0,20.163917094000002,39.716599261999995,9.737608869299999,45.593999999999994
643,-13.0,35.826944136,4.8851019474,-27.773704989000002,45.593999999999994,13.0,-35.826944136,-4.8851019474,27.773704989000002,45.593999999999994
644,-13.0,-0.022946296589999998,-7.1001186388,-45.03776887,45.593999999999994,13.0,0.022946296589999998,7.1001186388,45.03776887,45.593999999999994
645,-13.0,-41.653169428000005,-18.237294127000002,-3.3507335785000003,45.593999999999994,13.0,41.653169428000005,18.237294127000002,3.3507335785000003,45.593999999999994
646,-13.0,-17.802154515999998,35.455318928000004,22.468121646,45.593999999999994,13.0,17.802154515999998,-35.455318928000004,-22.468121646,45.593999999999994
647,-13.0,-6.2498757596,13.84300345,-42.989802796000006,45.593999999999994,13.0,6.2498757596,-13.84300345,42.989802796000006,45.593999999999994
648,-13.0,4.069469360199999,1.6662660812999999,45.38144788899999,45.593999999999994,13.0,-4.069469360199999,-1.6662660812999999,-45.38144788899999,45.593999999999994
649,-13.0,-13.795544885999998,-34.879229219,-25.921711873000003,45.593999999999994,13.0,13.795544885999998,34.879229219,25.921711873000003,45.593999999999994
650,-13.0,-44.392937198999995,-4.5988875047,9.3236364455,45.593999999999994,13.0,44.392937198999995,4.5988875047,-9.3236364455,45.593999999999994
651,-13.0,-12.676059209000002,-27.85774715,-33.794619138,45.593999999999994,13.0,12.676059209000002,27.85774715,33.794619138,45.593999999999994
652,-13.0,25.202157348000004,-3.5854394496,37.826032371,45.593999999999994,13.0,-25.202157348000004,3.5854394496,-37.826032371,45.593999999999994
653,-13.0,-4.4105161269,23.359295404,-38.906342693,45.593999999999994,13.0,4.4105161269,-23.359295404,38.906342693,45.593999999999994
654,-13.0,-11.09338381,-38.797066897,-21.225863277000002,45.593999999999994,13.0,11.09338381,38.797066897,21.225863277000002,45.593999999999994
655,-13.0,21.17856994,39.581795015,7.9726102824,45.593999999999994,13.0,-21.17856994,-39.581795015,-7.9726102824,45.593999999999994
656,-13.0,-38.711381079,-21.572131011,-10.718440867,45.593999999999994,13.0,38.711381079,21.572131011,10.718440867,45.593999999999994
657,-13.0,-43.193822297,-13.048722362000001,6.545028347000001,45.593999999999994,13.0,43.193822297,13.048722362000001,-6.545028347000001,45.593999999999994
658,-13.0,-25.146044525,-36.791172084,-9.6384094848,45.593999999999994,13.0,25.146044525,36.791172084,9.6384094848,45.593999999999994
659,-13.0,19.525539382999998,36.876819536999996,-18.375699405,45.593999999999994,13.0,-19.525539382999998,-36.876819536999996,18.375699405,45.593999999999994
660,-13.0,19.323796985999998,-32.132786635,25.94007959,45.593999999999994,13.0,-19.323796985999998,32.132786635,-25.94007959,45.593999999999994
661,-13.0,23.302765005,-28.992732516999997,26.366938396,45.593999999999994,13.0,-23.302765005,28.992732516999997,-26.366938396,45.593999999999994
662,-13.0,15.471803352,-21.194917541,-37.285541534000004,45.593999999999994,13.0,-15.471803352,21.194917541,37.285541534000004,45.593999999999994
663,-13.0,0.28121006630999995,44.616404308,-9.386704613300001,45.593999999999994,13.0,-0.28121006630999995,-44.616404308,9.386704613300001,45.593999999999994
664,-13.0,-4.7201393681,-39.860762991,21.625279053000003,45.593999999999994,13.0,4.7201393681,39.860762991,-21.625279053000003,45.593999999999994
665,-13.0,-22.65269011,0.52367389931,39.565063281,45.593999999999994,13.0,22.65269011,-0.52367389931,-39.565063281,45.593999999999994
666,-13.0,-44.057216317,-8.5062227584,-8.088182787200001,45.593999999999994,13.0,44.057216317,8.5062227584,8.088182787200001,45.593999999999994
667,-13.0,9.6744814222,-40.085273973,19.452199252,45.593999999999994,13.0,-9.6744814222,40.085273973,-19.452199252,45.593999999999994
668,-13.0,-39.481076878,22.584014901,-3.1653870935,45.593999999999994,13.0,39.481076878,-22.584014901,3.1653870935,45.593999999999994
669,-13.0,-27.836079232,-1.5276325211000001,36.078135593,45.593999999999994,13.0,27.836079232,1.5276325211000001,-36.078135593,45.593999999999994
670,-13.0,-14.731090578,-34.884625168,-25.394305134,45.593999999999994,13.0,14.731090578,34.884625168,25.394305134,45.593999999999994
671,-13.0,10.444105146,30.865873053,31.8909295,45.593999999999994,13.0,-10.444105146,-30.865873053,-31.8909295,45.593999999999994
672,-13.0,31.206199532,-9.1175346055,31.966490416,45.593999999999994,13.0,-31.206199532,9.1175346055,-31.966490416,45.593999999999994
673,-13.0,21.413574539000003,38.459003298,11.881781299000002,45.593999999999994,13.0,-21.413574539000003,-38.459003298,-11.881781299000002,45.593999999999994
674,-13.0,-0.06631826641699999,39.616429529,-22.568716164,45.593999999999994,13.0,0.06631826641699999,-39.616429529,22.568716164,45.593999999999994
675,-13.0,4.8960584413,-1.0730847577,-45.317655906000006,45.593999999999994,13.0,-4.8960584413,1.0730847577,45.317655906000006,45.593999999999994
676,-13.0,34.42263877,-19.314263843,22.822225751999998,45.593999999999994,13.0,-34.42263877,19.314263843,-22.822225751999998,45.593999999999994
677,-13.0,18.432936319,-41.458522801,4.4978419073,45.593999999999994,13.0,-18.432936319,41.458522801,-4.4978419073,45.593999999999994
678,-13.0,30.917946154000003,-32.458468092,-8.327141811599999,45.593999999999994,13.0,-30.917946154000003,32.458468092,8.327141811599999,45.593999999999994
679,-13.0,-43.654492493,11.166793746,-6.957071124,45.593999999999994,13.0,43.654492493,-11.166793746,6.957071124,45.593999999999994
680,-13.0,41.131964044,-13.555550767,-14.255574814000001,45.593999999999994,13.0,-41.131964044,13.555550767,14.255574814000001,45.593999999999994
681,-13.0,-15.042372090999999,3.1953921077999996,42.922364184,45.593999999999994,13.0,15.042372090999999,-3.1953921077999996,-42.922364184,45.593999999999994
682,-13.0,-15.588598796,42.844035431,-0.44390489724,45.593999999999994,13.0,15.588598796,-42.844035431,0.44390489724,45.593999999999994
683,-13.0,-3.6274636944,-41.778486613000005,-17.894479581,45.593999999999994,13.0,3.6274636944,41.778486613000005,17.894479581,45.593999999999994
684,-13.0,23.435643238,16.79825107,35.318581836999996,45.593999999999994,13.0,-23.435643238,-16.79825107,-35.318581836999996,45.593999999999994
685,-13.0,-20.783246382,31.906749843000004,25.076459484,45.593999999999994,13.0,20.783246382,-31.906749843000004,-25.076459484,45.593999999999994
686,-13.0,10.088392906000001,-24.152393157,-37.332279188,45.593999999999994,13.0,-10.088392906000001,24.152393157,37.332279188,45.593999999999994
687,-13.0,-29.746467349,-8.3444904549,-33.531030335,45.593999999999994,13.0,29.746467349,8.3444904549,33.531030335,45.593999999999994
688,-13.0,-4.5586625989,-36.99212766,-26.260501186,45.593999999999994,13.0,4.5586625989,36.99212766,26.260501186,45.593999999999994
689,-13.0,27.698655572,23.029558998000002,-27.950612299,45.593999999999994,13.0,-27.698655572,-23.029558998000002,27.950612299,45.593999999999994
690,-13.0,1.3152330844,10.739081362,-44.291704973,45.593999999999994,13.0,-1.3152330844,-10.739081362,44.291704973,45.593999999999994
691,-13.0,-34.784068585,-17.540142814,23.690183595,45.593999999999994,13.0,34.784068585,17.540142814,-23.690183595,45.593999999999994
692,-13.0,22.767417541,-39.489415875,-1.0215519193,45.593999999999994,13.0,-22.767417541,39.489415875,1.0215519193,45.593999999999994
693,-13.0,22.478294123,-18.81633306,-34.921121681,45.593999999999994,13.0,-22.478294123,18.81633306,34.921121681,45.593999999999994
694,-13.0,-16.650813599,-32.674493807,27.091339889,45.593999999999994,13.0,16.650813599,32.674493807,-27.091339889,45.593999999999994
695,-13.0,-5.8633463529,44.763632086,-6.3758331264,45.593999999999994,13.0,5.8633463529,-44.763632086,6.3758331264,45.593999999999994
696,-13.0,24.163421625999998,-27.759726236,-26.913555889,45.593999999999994,13.0,-24.163421625999998,27.759726236,26.913555889,45.593999999999994
697,-13.0,-26.700856425999998,-33.616656242,-15.355700089,45.593999999999994,13.0,26.700856425999998,33.616656242,15.355700089,45.593999999999994
698,-13.0,14.299204411,32.002508444,29.157932754,45.593999999999994,13.0,-14.299204411,-32.002508444,-29.157932754,45.593999999999994
699,-13.0,-29.380216224,-34.007531097,7.687883927200001,45.593999999999994,13.0,29.380216224,34.007531097,-7.687883927200001,45.593999999999994
700,-13.0,29.280706925,-22.465070762,26.77262844,45.593999999999994,13.0,-29.280706925,22.465070762,-26.77262844,45.593999999999994
701,-13.0,-37.431380491999995,15.249407742,21.098818781,45.593999999999994,13.0,37.431380491999995,-15.249407742,-21.098818781,45.593999999999994
702,-13.0,45.053661039,-6.5871175779,2.3643910394,45.593999999999994,13.0,-45.053661039,6.5871175779,-2.3643910394,45.593999999999994
703,-13.0,-39.123505293,-23.3411331,1.8318502127,45.593999999999994,13.0,39.123505293,23.3411331,-1.8318502127,45.593999999999994
704,-13.0,23.710589789,23.564512934,31.00539466,45.593999999999994,13.0,-23.710589789,-23.564512934,-31.00539466,45.593999999999994
705,-13.0,39.73938629999999,-4.199034639,-21.953635703000003,45.593999999999994,13.0,-39.73938629999999,4.199034639,21.953635703000003,45.593999999999994
706,-13.0,35.079010595999996,-27.657875443000002,9.1278572293,45.593999999999994,13.0,-35.079010595999996,27.657875443000002,-9.1278572293,45.593999999999994
707,-13.0,42.501571796,7.954635232699999,14.462123260999999,45.593999999999994,13.0,-42.501571796,-7.954635232699999,-14.462123260999999,45.593999999999994
708,-13.0,-26.935927835,36.766877753,1.2105072986,45.593999999999994,13.0,26.935927835,-36.766877753,-1.2105072986,45.593999999999994
709,-13.0,-15.940590376,-15.616458604000002,-39.759736357,45.593999999999994,13.0,15.940590376,15.616458604000002,39.759736357,45.593999999999994
710,-13.0,-4.8460691223,5.5409430234000006,44.995848703,45.593999999999994,13.0,4.8460691223,-5.5409430234000006,-44.995848703,45.593999999999994
711,-13.0,-18.986310958,-22.440321735999998,34.853476047,45.593999999999994,13.0,18.986310958,22.440321735999998,-34.853476047,45.593999999999994
712,-13.0,-31.773723385,31.190515283000003,9.8181003571,45.593999999999994,13.0,31.773723385,-31.190515283000003,-9.8181003571,45.593999999999994
713,-13.0,-12.915151772,-36.804932134,23.609503623000002,45.593999999999994,13.0,12.915151772,36.804932134,-23.609503623000002,45.593999999999994
714,-13.0,-24.312529749,38.546070047,1.3835523652000001,45.593999999999994,13.0,24.312529749,-38.546070047,-1.3835523652000001,45.593999999999994
715,-13.0,33.230859332,26.787581203000002,16.029607524,45.593999999999994,13.0,-33.230859332,-26.787581203000002,-16.029607524,45.593999999999994
716,-13.0,-40.64564352,6.584692662899999,-19.580253352,45.593999999999994,13.0,40.64564352,-6.584692662899999,19.580253352,45.593999999999994
717,-13.0,29.841217944,-32.531100451,11.403598161,45.593999999999994,13.0,-29.841217944,32.531100451,-11.403598161,45.593999999999994
718,-13.0,-39.447929211,-22.682658645,-2.8584460342,45.593999999999994,13.0,39.447929211,22.682658645,2.8584460342,45.593999999999994
719,-13.0,-30.143392361,-30.859194698000003,14.761396803,45.593999999999994,13.0,30.143392361,30.859194698000003,-14.761396803,45.593999999999994
720,-13.0,25.65062218,-30.889346426,-21.603395454,45.593999999999994,13.0,-25.65062218,30.889346426,21.603395454,45.593999999999994
721,-13.0,-5.5296326823,-33.959634275999996,-29.916203606,45.593999999999994,13.0,5.5296326823,33.959634275999996,29.916203606,45.593999999999994
722,-13.0,33.410171119,-27.0370855,15.217401533,45.593999999999994,13.0,-33.410171119,27.0370855,-15.217401533,45.593999999999994
723,-13.0,32.452050128,9.946128231,30.442598636,45.593999999999994,13.0,-32.452050128,-9.946128231,-30.442598636,45.593999999999994
724,-13.0,2.0364635349,38.353031676,-24.570523265,45.593999999999994,13.0,-2.0364635349,-38.353031676,24.570523265,45.593999999999994
725,-13.0,-37.410121156,-25.274342993,-6.364216946900001,45.593999999999994,13.0,37.410121156,25.274342993,6.364216946900001,45.593999999999994
726,-13.0,12.231646469000001,37.065678481999996,-23.565549842,45.593999999999994,13.0,-12.231646469000001,-37.065678481999996,23.565549842,45.593999999999994
727,-13.0,8.671616588400001,-8.3168448924,-43.982337281999996,45.593999999999994,13.0,-8.671616588400001,8.3168448924,43.982337281999996,45.593999999999994
728,-13.0,31.778403309,32.684207896,0.8297429442700001,45.593999999999994,13.0,-31.778403309,-32.684207896,-0.8297429442700001,45.593999999999994
729,-13.0,33.256555235,11.284662042,29.076980113,45.593999999999994,13.0,-33.256555235,-11.284662042,-29.076980113,45.593999999999994
730,-13.0,-18.380099632,35.16728891,22.455435071,45.593999999999994,13.0,18.380099632,-35.16728891,-22.455435071,45.593999999999994
731,-13.0,-21.861254584,38.200114983,-11.901663720999998,45.593999999999994,13.0,21.861254584,-38.200114983,11.901663720999998,45.593999999999994
732,-13.0,-15.995167656,15.408170255,-39.81903737,45.593999999999994,13.0,15.995167656,-15.408170255,39.81903737,45.593999999999994
733,-13.0,30.028052118,-24.310925993,-24.209663346,45.593999999999994,13.0,-30.028052118,24.310925993,24.209663346,45.593999999999994
734,-13.0,-32.99840605,25.767044194,18.054846099000002,45.593999999999994,13.0,32.99840605,-25.767044194,-18.054846099000002,45.593999999999994
735,-13.0,-3.7443251072000003,45.111295641999995,-5.4556274623,45.593999999999994,13.0,3.7443251072000003,-45.111295641999995,5.4556274623,45.593999999999994
736,-13.0,-10.586045526,-31.743859626,-30.968949806999998,45.593999999999994,13.0,10.586045526,31.743859626,30.968949806999998,45.593999999999994
